Localização,Latitude {N+/S-},Longitude {E+/W-},Zona Horaria {+/- GMT},Elevação {m},,,,,,,,,,,,,,,,,
São Paulo,-23.62,-46.65,-3,802,,,,,,,,,,,,,,,,,

Mês,Dia,Hora,TBS {C},TBU {C},T. Pto Orvalho {C},Pressao Atmosferica {kPa},Umidade {kg/kg},U. R. {%},Densidade do ar {kg/m3},Entalpia {BTU/LB},Velocidade do Vento {m/s},Direção do Vento {graus},Cobertura Total de Nuvens {decimas},Rad Horizontal Extraterreste {Wh/m2},Rad Global Horizontal {Wh/m2},Rad Direta {Wh/m2},Rad Direta Normal {Wh/m2},Rad Difusa Horizontal {Wh/m2},,,
6,14,19,17.1,16,15.1,92.4,0.012018492,90,1.088,47.5,4,180,9,0,0,0,0,0,,,
6,14,20,16.5,15,13.9,92.4,0.011064666,86,1.092,44.5,1,180,9,0,0,0,0,0,,,
6,14,21,16.2,14.6,13.4,92.5,0.010708411,85,1.095,43.3,1,100,10,0,0,0,0,0,,,
6,14,22,15.4,14.8,14.2,92.5,0.011271878,94,1.097,43.9,1,80,5,0,0,0,0,0,,,
6,14,23,15.2,14.7,14.1,92.5,0.011237844,95,1.098,43.6,2,50,9,0,0,0,0,0,,,
6,14,24,15.1,14.6,14.0,92.5,0.011162889,95,1.098,43.3,1,40,8,0,0,0,0,0,,,
6,15,1,15.4,14.8,14.2,92.5,0.011271878,94,1.097,43.9,1,50,8,0,0,0,0,0,,,
6,15,2,14.9,14.4,13.8,92.5,0.011014302,95,1.099,42.7,1,40,5,0,0,0,0,0,,,
6,15,3,14.7,14.2,13.6,92.5,0.010867464,95,1.100,42.2,2,40,4,0,0,0,0,0,,,
6,15,4,14.6,14,13.4,92.4,0.010693096,94,1.100,41.6,3,40,3,0,0,0,0,0,,,
6,15,5,14.5,13.6,12.8,92.4,0.010283986,91,1.101,40.5,3,70,4,0,0,0,0,0,,,
6,15,6,14.3,13.5,12.8,92.4,0.010254949,92,1.102,40.2,3,50,1,0,0,0,0,0,,,
6,15,7,13.5,13,12.4,92.4,0.010033374,95,1.105,38.8,3,30,0,0,0,0,1,0,,,
6,15,8,13.2,12.8,12.3,92.4,0.009939304,96,1.107,38.3,1,40,1,153,128,107,186,21,,,
6,15,9,13.6,13.1,12.5,92.5,0.010090288,95,1.106,39.1,0,0,9,409,202,67,91,136,,,
6,15,10,15.3,14.3,13.5,92.5,0.010734135,90,1.098,42.4,3,330,10,624,256,45,52,211,,,
6,15,11,18,15.5,13.9,92.6,0.011012912,78,1.089,45.9,2,330,3,782,631,527,550,104,,,
6,15,12,20.7,16.7,14.3,92.6,0.011368366,68,1.078,49.6,2,20,0,872,732,612,612,121,,,
6,15,13,21.2,17.2,14.9,92.5,0.011809875,68,1.075,51.2,3,320,0,889,746,623,635,123,,,
6,15,14,23.5,17.7,14.5,92.4,0.01151996,58,1.066,52.8,5,280,4,831,647,539,593,108,,,
6,15,15,23.7,17.8,14.6,92.3,0.011583498,58,1.064,53.2,3,250,4,702,546,455,577,91,,,
6,15,16,24.6,18.1,14.6,92.2,0.011622833,55,1.059,54.2,7,290,4,511,398,332,520,66,,,
6,15,17,24.4,17.5,13.6,92.2,0.010918869,52,1.061,52.2,6,280,6,271,188,140,287,48,,,
6,15,18,18.4,17,16.0,92.3,0.012744684,88,1.081,50.7,6,180,5,35,26,21,52,5,,,
6,15,19,16.1,16,15.7,92.3,0.012447081,99,1.090,47.6,3,170,10,0,0,0,0,0,,,
6,15,20,16,15.8,15.4,92.3,0.012243788,98,1.091,47.0,0,0,9,0,0,0,0,0,,,
6,15,21,16.1,16,15.7,92.3,0.012447081,99,1.090,47.6,0,0,9,0,0,0,0,0,,,
6,15,22,16.1,16.1,15.8,92.4,0.012556343,100,1.091,47.9,0,0,10,0,0,0,0,0,,,
6,15,23,16,16,15.7,92.4,0.012474808,100,1.092,47.6,0,0,10,0,0,0,0,0,,,
6,15,24,15.8,15.8,15.5,92.4,0.012313167,100,1.093,46.9,2,20,10,0,0,0,0,0,,,
6,16,1,15.4,15.4,15.1,92.3,0.01200877,100,1.093,45.8,0,0,10,0,0,0,0,0,,,
6,16,2,15.3,15.3,15.0,92.3,0.011930431,100,1.094,45.5,0,0,10,0,0,0,0,0,,,
6,16,3,15.3,15.3,15.0,92.3,0.011930431,100,1.094,45.5,0,0,10,0,0,0,0,0,,,
6,16,4,15.2,15.2,14.9,92.4,0.011839481,100,1.096,45.1,0,0,10,0,0,0,0,0,,,
6,16,5,15.2,15.2,14.9,92.3,0.011852552,100,1.094,45.2,1,90,10,0,0,0,0,0,,,
6,16,6,15,15,14.7,92.3,0.011698164,100,1.095,44.6,1,80,10,0,0,0,0,0,,,
6,16,7,14.4,14.4,14.1,92.3,0.011245785,100,1.099,42.8,0,0,10,0,0,0,0,0,,,
6,16,8,13.6,13.6,13.3,92.4,0.01065533,100,1.104,40.5,0,0,10,151,48,3,5,45,,,
6,16,9,13.6,13.6,13.3,92.4,0.01065533,100,1.104,40.5,0,0,10,408,129,8,11,121,,,
6,16,10,14,14,13.7,92.5,0.010928898,100,1.103,41.6,0,0,10,622,197,13,14,184,,,
6,16,11,14.8,14.2,13.6,92.5,0.010826155,94,1.100,42.2,2,80,10,780,320,56,58,264,,,
6,16,12,18.8,16.4,14.9,92.5,0.011794116,79,1.083,48.7,1,60,6,871,603,449,449,154,,,
6,16,13,20.2,17.3,15.6,92.5,0.012352639,76,1.077,51.5,1,90,6,888,615,457,466,157,,,
6,16,14,22.5,17,13.8,92.4,0.011032217,59,1.070,50.5,4,40,9,830,410,135,149,275,,,
6,16,15,23.2,17.7,14.7,92.3,0.01165937,60,1.065,52.8,2,60,10,702,288,50,64,237,,,
6,16,16,23.7,17.7,14.4,92.3,0.011452654,57,1.064,52.8,3,250,10,511,210,37,58,173,,,
6,16,17,23.4,18.4,15.7,92.2,0.012520701,63,1.062,55.2,8,140,9,272,134,44,91,90,,,
6,16,18,16.7,16.7,16.4,92.2,0.013084619,100,1.086,49.8,5,150,10,35,14,3,6,12,,,
6,16,19,16.8,16.4,15.9,92.4,0.012637653,96,1.088,48.8,5,140,10,0,0,0,0,0,,,
6,16,20,16.5,16,15.5,92.4,0.012267301,95,1.090,47.5,5,120,10,0,0,0,0,0,,,
6,16,21,16.2,15.8,15.3,92.4,0.012147228,96,1.091,46.9,3,130,10,0,0,0,0,0,,,
6,16,22,16.4,15.8,15.2,92.5,0.012050726,94,1.092,46.9,2,130,10,0,0,0,0,0,,,
6,16,23,16.3,15.8,15.3,92.5,0.012092189,95,1.092,46.9,4,140,10,0,0,0,0,0,,,
6,16,24,16.5,15.6,14.8,92.5,0.011766977,92,1.092,46.3,3,130,10,0,0,0,0,0,,,
6,17,1,16.1,15.6,15.1,92.5,0.011932711,95,1.093,46.3,2,180,10,0,0,0,0,0,,,
6,17,2,16.1,15.6,15.1,92.5,0.011932711,95,1.093,46.3,3,130,10,0,0,0,0,0,,,
6,17,3,16,15.8,15.4,92.5,0.012216612,98,1.093,46.9,2,90,10,0,0,0,0,0,,,
6,17,4,15.4,15.3,15.0,92.4,0.011875827,99,1.095,45.4,1,120,10,0,0,0,0,0,,,
6,17,5,15.3,15.2,14.9,92.4,0.011798046,99,1.095,45.1,3,70,10,0,0,0,0,0,,,
6,17,6,16,15.4,14.8,92.4,0.011746887,94,1.093,45.7,5,40,10,0,0,0,0,0,,,
6,17,7,15.7,15,14.3,92.4,0.011395483,93,1.095,44.5,5,40,10,0,0,0,0,0,,,
6,17,8,15.4,15,14.5,92.4,0.01151964,96,1.095,44.5,3,40,10,150,62,11,19,51,,,
6,17,9,15.3,14.9,14.4,92.5,0.011430469,96,1.097,44.2,4,70,10,407,167,29,40,138,,,
6,17,10,16,15,14.2,92.5,0.011258521,91,1.095,44.5,5,30,10,621,255,45,52,210,,,
6,17,11,16.7,15.1,13.9,92.6,0.011074214,85,1.094,44.7,3,40,8,779,444,219,228,225,,,
6,17,12,19,16.5,14.9,92.6,0.011821666,79,1.084,49.0,4,40,6,870,602,448,449,154,,,
6,17,13,21,16.5,13.8,92.5,0.011008759,65,1.077,49.0,2,360,8,887,505,249,254,256,,,
6,17,14,22.2,17.6,15.0,92.4,0.011927434,65,1.070,52.5,3,360,6,830,575,427,470,147,,,
6,17,15,24,16.8,12.6,92.3,0.010175807,50,1.065,49.9,5,20,6,702,486,361,458,124,,,
6,17,16,24.1,16.9,12.7,92.3,0.010260607,50,1.064,50.2,3,290,6,512,354,263,413,91,,,
6,17,17,24.2,16.1,11.1,92.3,0.009226328,45,1.066,47.7,5,310,9,272,135,44,91,90,,,
6,17,18,23.3,16.1,11.7,92.3,0.009595921,49,1.068,47.7,2,330,10,36,15,3,6,12,,,
6,17,19,22.2,16.9,13.8,92.3,0.01104398,60,1.070,50.3,2,30,10,0,0,0,0,0,,,
6,17,20,20,17.5,16.0,92.4,0.012709462,79,1.076,52.2,3,40,8,0,0,0,0,0,,,
6,17,21,19.2,17.2,15.9,92.4,0.012653855,83,1.079,51.3,5,60,9,0,0,0,0,0,,,
6,17,22,18.5,17,16.0,92.4,0.012688437,87,1.082,50.7,4,60,10,0,0,0,0,0,,,
6,17,23,18.3,16.8,15.8,92.4,0.012517366,87,1.083,50.0,1,40,10,0,0,0,0,0,,,
6,17,24,17.6,16.6,15.8,92.4,0.012555787,91,1.085,49.4,2,60,6,0,0,0,0,0,,,
6,18,1,17.1,16,15.1,92.5,0.012004747,90,1.089,47.5,3,30,8,0,0,0,0,0,,,
6,18,2,16.5,15.6,14.8,92.5,0.011766977,92,1.092,46.3,2,20,9,0,0,0,0,0,,,
6,18,3,16.5,15.5,14.7,92.4,0.011659865,91,1.091,46.0,3,50,10,0,0,0,0,0,,,
6,18,4,16,15.5,15.0,92.4,0.011866974,95,1.093,46.0,3,60,10,0,0,0,0,0,,,
6,18,5,15.9,15.5,15.0,92.3,0.011921746,96,1.092,46.1,3,50,9,0,0,0,0,0,,,
6,18,6,16,15.5,15.0,92.3,0.011880305,95,1.091,46.1,5,40,10,0,0,0,0,0,,,
6,18,7,15.5,15.5,15.2,92.3,0.012087571,100,1.093,46.1,4,40,9,0,0,0,0,0,,,
6,18,8,15.3,15.2,14.9,92.3,0.011811116,99,1.094,45.2,4,40,10,149,61,11,19,50,,,
6,18,9,16.1,15.6,15.1,92.4,0.011946102,95,1.092,46.3,2,20,10,405,166,29,40,137,,,
6,18,10,16.5,15.9,15.3,92.5,0.01213116,94,1.091,47.2,4,10,10,620,254,45,52,210,,,
6,18,11,16.5,16,15.5,92.5,0.012253549,95,1.091,47.5,2,60,10,778,319,56,59,263,,,
6,18,12,18,16.5,15.5,92.5,0.012250273,87,1.086,49.0,3,40,10,869,356,62,63,294,,,
6,18,13,20.7,17.5,15.6,92.4,0.012418985,74,1.074,52.2,4,50,9,887,438,144,147,294,,,
6,18,14,21,17.5,15.5,92.3,0.012309772,72,1.072,52.3,2,10,9,830,410,135,148,275,,,
6,18,15,22,17,14.1,92.3,0.011253393,62,1.070,50.6,4,330,10,702,288,50,63,237,,,
6,18,16,22,17,14.1,92.2,0.011268103,62,1.069,50.6,5,340,10,512,210,37,57,173,,,
6,18,17,21.8,17,14.2,92.2,0.011350749,63,1.070,50.6,3,330,9,273,135,44,89,91,,,
6,18,18,21.5,16.5,13.5,92.3,0.010830738,62,1.073,49.0,3,320,9,36,18,6,15,12,,,
6,18,19,21,16.5,13.8,92.3,0.011037138,65,1.074,49.0,3,360,10,0,0,0,0,0,,,
6,18,20,20.9,16.5,13.9,92.3,0.011078436,65,1.075,49.0,3,360,10,0,0,0,0,0,,,
6,18,21,20.2,16.4,14.1,92.3,0.011243175,69,1.077,48.7,2,330,9,0,0,0,0,0,,,
6,18,22,20.1,16.5,14.3,92.3,0.011409039,71,1.077,49.0,3,350,10,0,0,0,0,0,,,
6,18,23,19,16.1,14.3,92.3,0.011368472,75,1.081,47.8,3,10,10,0,0,0,0,0,,,
6,18,24,19.2,16.4,14.7,92.4,0.011642622,76,1.081,48.7,4,330,10,0,0,0,0,0,,,
6,19,1,18,16,14.7,92.4,0.011645689,82,1.085,47.5,6,330,10,0,0,0,0,0,,,
6,19,2,17.4,15.9,14.8,92.4,0.011771832,86,1.087,47.2,3,300,10,0,0,0,0,0,,,
6,19,3,16.9,15.4,14.3,92.4,0.011374342,86,1.090,45.7,6,360,10,0,0,0,0,0,,,
6,19,4,16.9,15.9,15.1,92.4,0.011978987,91,1.089,47.2,7,360,10,0,0,0,0,0,,,
6,19,5,16.6,15.6,14.8,92.3,0.011752359,91,1.089,46.3,5,30,10,0,0,0,0,0,,,
6,19,6,16.5,15,13.9,92.2,0.011090462,86,1.090,44.6,8,30,10,0,0,0,0,0,,,
6,19,7,16.2,15,14.1,92.2,0.011214479,89,1.091,44.6,6,20,10,0,0,0,0,0,,,
6,19,8,16.4,15,14.0,92.3,0.011118882,87,1.091,44.5,3,10,10,148,61,11,19,50,,,
6,19,9,17,15,13.6,92.3,0.010870981,82,1.089,44.5,6,10,10,404,166,29,40,137,,,
6,19,10,17.5,15.2,13.7,92.4,0.010888007,80,1.089,45.1,3,340,8,619,353,174,202,179,,,
6,19,11,18.5,15.6,13.7,92.5,0.010939758,75,1.086,46.2,8,330,9,777,384,127,133,258,,,
6,19,12,19.9,16.5,14.4,92.5,0.011463348,72,1.080,49.0,6,340,8,869,495,244,244,251,,,
6,19,13,21.2,17,14.6,92.4,0.011569426,67,1.074,50.6,8,340,3,886,716,598,607,118,,,
6,19,14,21.3,16.6,13.8,92.4,0.011023837,64,1.074,49.3,8,330,5,830,614,496,542,118,,,
6,19,15,21.4,16,12.7,92.3,0.010255475,59,1.074,47.4,12,310,4,702,546,455,570,91,,,
6,19,16,21.5,16.1,12.8,92.3,0.010336565,59,1.074,47.8,10,330,4,512,399,332,512,66,,,
6,19,17,21,16.5,13.8,92.3,0.011037138,65,1.074,49.0,11,330,8,274,156,77,154,79,,,
6,19,18,18.8,16.2,14.6,92.3,0.0115744,78,1.081,48.1,9,310,9,36,18,6,15,12,,,
6,19,19,18.5,16.4,15.0,92.3,0.011946615,82,1.082,48.8,10,330,6,0,0,0,0,0,,,
6,19,20,18,16,14.7,92.4,0.011645689,82,1.085,47.5,10,330,8,0,0,0,0,0,,,
6,19,21,17.5,16,14.9,92.4,0.011852741,86,1.087,47.5,6,340,5,0,0,0,0,0,,,
6,19,22,17,16,15.2,92.4,0.012059945,91,1.088,47.5,4,340,4,0,0,0,0,0,,,
6,19,23,16.5,15,13.9,92.5,0.01105181,86,1.093,44.5,2,340,3,0,0,0,0,0,,,
6,19,24,16.5,15.5,14.7,92.5,0.011646569,91,1.092,46.0,2,310,4,0,0,0,0,0,,,
6,20,1,16.5,15.5,14.7,92.5,0.011646569,91,1.092,46.0,2,320,8,0,0,0,0,0,,,
6,20,2,16.4,15.5,14.7,92.5,0.011687977,92,1.093,46.0,5,320,10,0,0,0,0,0,,,
6,20,3,16.1,15.1,14.3,92.5,0.011335218,91,1.094,44.8,3,320,10,0,0,0,0,0,,,
6,20,4,16,15,14.2,92.5,0.011258521,91,1.095,44.5,5,300,10,0,0,0,0,0,,,
6,20,5,15,14,13.1,92.5,0.010515965,90,1.100,41.6,4,270,1,0,0,0,0,0,,,
6,20,6,13.5,12,10.7,92.5,0.008951623,85,1.108,36.1,4,270,0,0,0,0,0,0,,,
6,20,7,12.7,11.7,10.8,92.5,0.008966794,90,1.111,35.3,3,300,0,0,0,0,0,0,,,
6,20,8,10.7,9.2,7.8,92.5,0.00730507,83,1.122,29.1,4,330,1,146,123,103,181,20,,,
6,20,9,11,9,7.1,92.5,0.006993876,78,1.122,28.6,6,330,1,403,338,282,391,56,,,
6,20,10,12,9.4,7.1,92.6,0.006955965,73,1.119,29.5,7,330,0,618,519,433,505,86,,,
6,20,11,14.2,10.6,7.6,92.6,0.00722555,66,1.110,32.5,8,320,0,777,652,545,571,108,,,
6,20,12,15.6,10.5,6.2,92.6,0.006555842,54,1.106,32.2,7,310,0,868,729,609,610,120,,,
6,20,13,17.7,11.4,6.3,92.5,0.006613621,48,1.096,34.5,5,330,0,886,744,622,631,123,,,
6,20,14,18.8,11.9,6.5,92.5,0.006680099,45,1.092,35.7,4,290,0,830,697,582,636,115,,,
6,20,15,19.6,12,6.0,92.4,0.006468838,42,1.088,36.0,6,320,0,702,590,493,617,97,,,
6,20,16,20,12.2,6.1,92.4,0.006515142,41,1.087,36.5,4,300,0,513,431,360,554,71,,,
6,20,17,20,11.6,4.6,92.4,0.00589291,37,1.088,35.0,4,310,0,274,230,192,334,38,,,
6,20,18,19.2,11,3.9,92.5,0.005599609,37,1.093,33.4,3,290,0,37,31,26,64,5,,,
6,20,19,17.1,11,6.0,92.5,0.006452939,49,1.099,33.4,3,280,0,0,0,0,0,0,,,
6,20,20,15,11,7.8,92.5,0.007308876,63,1.106,33.5,0,0,1,0,0,0,0,0,,,
6,20,21,14.8,11.3,8.5,92.6,0.007684773,67,1.107,34.2,2,240,3,0,0,0,0,0,,,
6,20,22,14.5,11,8.2,92.6,0.007503281,67,1.108,33.5,2,300,0,0,0,0,0,0,,,
6,20,23,13.3,10.5,8.2,92.6,0.007493837,72,1.113,32.2,2,230,0,0,0,0,0,0,,,
6,20,24,12.8,10.1,7.8,92.6,0.007304601,73,1.115,31.2,1,260,0,0,0,0,0,0,,,
6,21,1,11.4,10,8.7,92.6,0.00777906,85,1.120,31.0,2,360,0,0,0,0,0,0,,,
6,21,2,11.1,9.7,8.4,92.6,0.007610847,85,1.121,30.3,2,340,0,0,0,0,0,0,,,
6,21,3,10.7,9.4,8.1,92.5,0.007495305,86,1.122,29.6,1,360,0,0,0,0,0,0,,,
6,21,4,9.8,8.9,7.9,92.5,0.007389641,90,1.126,28.4,1,360,0,0,0,0,0,0,,,
6,21,5,9.2,8.6,7.9,92.5,0.007354549,93,1.128,27.7,0,0,0,0,0,0,0,0,,,
6,21,6,8.7,8.1,7.4,92.5,0.007098207,93,1.131,26.6,1,220,6,0,0,0,0,0,,,
6,21,7,9.1,8.4,7.6,92.5,0.007210252,92,1.129,27.3,0,0,6,0,0,0,0,0,,,
6,21,8,9,8.4,7.7,92.5,0.007251065,93,1.129,27.3,1,360,0,145,122,102,180,20,,,
6,21,9,11.9,9.1,6.6,92.6,0.006712595,71,1.120,28.8,1,60,0,402,338,282,391,56,,,
6,21,10,12.1,10.4,8.9,92.6,0.007885424,82,1.117,32.0,1,360,9,617,305,100,117,205,,,
6,21,11,15.6,12.5,10.2,92.7,0.008597644,71,1.103,37.3,1,360,9,776,384,126,132,257,,,
6,21,12,17.8,15.5,14.0,92.7,0.011082326,80,1.091,45.9,3,60,3,868,701,585,586,116,,,
6,21,13,19.6,16.4,14.4,92.6,0.011448968,73,1.082,48.6,3,360,5,886,656,530,538,126,,,
6,21,14,21.6,16.7,13.8,92.6,0.010996529,62,1.076,49.5,3,310,5,830,614,496,542,118,,,
6,21,15,21.3,17,14.5,92.5,0.011513413,66,1.075,50.5,1,320,8,703,400,197,247,203,,,
6,21,16,22.4,17.3,14.4,92.5,0.011441728,62,1.071,51.5,3,280,9,514,254,84,129,170,,,
6,21,17,22.5,17,13.8,92.5,0.011017577,59,1.071,50.5,3,280,6,275,191,142,285,49,,,
6,21,18,21.3,16.6,13.8,92.5,0.011009571,63,1.076,49.3,3,270,9,37,18,6,15,12,,,
6,21,19,17.2,15.8,14.8,92.6,0.011705714,87,1.091,46.8,5,140,10,0,0,0,0,0,,,
6,21,20,16.8,16.2,15.6,92.6,0.012361408,94,1.091,48.1,2,150,8,0,0,0,0,0,,,
6,21,21,15.5,15.5,15.2,92.7,0.012034404,100,1.098,45.9,2,110,10,0,0,0,0,0,,,
6,21,22,14.3,14.3,14.0,92.7,0.011122867,100,1.104,42.4,0,0,10,0,0,0,0,0,,,
6,21,23,13.4,13.4,13.1,92.7,0.010480452,100,1.109,39.9,0,0,10,0,0,0,0,0,,,
6,21,24,12.8,12.8,12.5,92.7,0.010070889,100,1.112,38.2,0,0,10,0,0,0,0,0,,,
6,22,1,13.4,13.4,13.1,92.7,0.010480452,100,1.109,39.9,1,30,10,0,0,0,0,0,,,
6,22,2,13.3,13.3,13.0,92.7,0.01041117,100,1.109,39.6,0,0,10,0,0,0,0,0,,,
6,22,3,13.2,13.2,12.9,92.6,0.010353655,100,1.108,39.3,1,30,10,0,0,0,0,0,,,
6,22,4,13.1,13.1,12.8,92.6,0.010285117,100,1.109,39.1,1,30,10,0,0,0,0,0,,,
6,22,5,13.4,13.4,13.1,92.6,0.010491961,100,1.107,39.9,2,50,10,0,0,0,0,0,,,
6,22,6,13.5,13.5,13.2,92.6,0.010561734,100,1.107,40.2,4,50,10,0,0,0,0,0,,,
6,22,7,13.7,13.6,13.3,92.6,0.01059064,99,1.106,40.4,6,40,10,0,0,0,0,0,,,
6,22,8,13.8,13.8,13.5,92.6,0.01077356,100,1.105,41.0,5,360,10,144,46,3,5,43,,,
6,22,9,14,14,13.7,92.6,0.010916889,100,1.104,41.6,7,10,10,401,165,29,40,136,,,
6,22,10,14.3,14.1,13.7,92.8,0.010882444,98,1.106,41.8,7,20,10,616,253,44,52,208,,,
6,22,11,15.7,14.7,13.9,92.8,0.010993476,90,1.100,43.5,4,80,10,775,318,56,58,262,,,
6,22,12,17,15.5,14.4,92.9,0.011386741,86,1.096,45.8,1,170,9,867,429,141,141,288,,,
6,22,13,17.7,15.7,14.3,92.8,0.011350846,82,1.092,46.5,1,270,10,886,363,64,65,300,,,
6,22,14,17,15.4,14.3,92.8,0.011280342,85,1.095,45.6,3,300,10,830,340,60,65,281,,,
6,22,15,17.1,15.5,14.4,92.7,0.01137175,85,1.093,45.9,3,310,10,703,288,51,63,238,,,
6,22,16,17.9,15.7,14.2,92.6,0.011294913,81,1.089,46.5,2,50,10,514,211,37,57,174,,,
6,22,17,18.4,16.3,14.9,92.6,0.011821718,82,1.086,48.4,0,0,10,276,113,20,40,93,,,
6,22,18,17.4,15.8,14.7,92.8,0.011595938,86,1.093,46.8,5,240,10,38,15,3,7,13,,,
6,22,19,15.3,14.5,13.8,92.9,0.010914899,92,1.103,42.9,4,240,10,0,0,0,0,0,,,
6,22,20,15,14.2,13.5,92.9,0.010695057,92,1.104,42.0,3,220,10,0,0,0,0,0,,,
6,22,21,14.7,13.9,13.2,92.7,0.010502802,92,1.103,41.2,10,70,10,0,0,0,0,0,,,
6,22,22,14.6,13.7,12.9,92.7,0.010319384,91,1.104,40.7,5,30,10,0,0,0,0,0,,,
6,22,23,14.8,13.7,12.8,92.7,0.010236917,89,1.104,40.7,3,330,10,0,0,0,0,0,,,
6,22,24,14.2,13.6,13.0,92.7,0.010372657,94,1.106,40.4,2,40,9,0,0,0,0,0,,,
6,23,1,14,13.4,12.8,92.7,0.010232959,94,1.107,39.9,2,40,9,0,0,0,0,0,,,
6,23,2,14,13.4,12.8,92.7,0.010232959,94,1.107,39.9,3,30,10,0,0,0,0,0,,,
6,23,3,14,13.2,12.4,92.7,0.010012502,92,1.107,39.3,3,60,10,0,0,0,0,0,,,
6,23,4,13.7,13,12.3,92.6,0.009928513,93,1.107,38.8,0,0,8,0,0,0,0,0,,,
6,23,5,13.4,12.8,12.2,92.6,0.009834766,94,1.108,38.2,2,40,6,0,0,0,0,0,,,
6,23,6,13,12.4,11.8,92.6,0.009569679,94,1.110,37.2,3,30,5,0,0,0,0,0,,,
6,23,7,12.8,12.6,12.2,92.6,0.009866118,98,1.111,37.7,2,40,9,0,0,0,0,0,,,
6,23,8,13,12.6,12.1,92.6,0.009783762,96,1.110,37.7,2,30,8,143,82,40,71,41,,,
6,23,9,12.5,12.5,12.2,92.7,0.009871544,100,1.113,37.4,2,10,5,400,296,239,332,57,,,
6,23,10,16,14.1,12.7,92.8,0.010180909,82,1.100,41.8,2,30,0,616,517,432,503,85,,,
6,23,11,17.7,14.6,12.5,92.8,0.010052504,73,1.094,43.2,3,330,1,775,650,543,569,107,,,
6,23,12,19.9,15.6,12.9,92.8,0.010322259,65,1.085,46.1,2,310,4,867,675,563,564,113,,,
6,23,13,21.2,16,12.8,92.8,0.010269499,60,1.081,47.3,3,300,6,886,614,456,464,157,,,
6,23,14,22.5,17,13.8,92.7,0.010988394,59,1.074,50.4,2,270,8,830,473,233,255,240,,,
6,23,15,23.1,17,13.5,92.6,0.010755384,56,1.071,50.4,3,270,4,704,548,457,572,91,,,
6,23,16,23.4,17,13.3,92.6,0.010631672,54,1.070,50.4,3,260,8,515,293,145,223,149,,,
6,23,17,17.5,16.5,15.7,92.6,0.012443544,91,1.088,49.0,4,170,8,277,158,78,156,80,,,
6,23,18,16,15.5,15.0,92.7,0.011827158,95,1.096,45.9,7,180,10,38,16,3,7,13,,,
6,23,19,15.8,15.4,14.9,92.7,0.011790186,96,1.097,45.6,5,170,10,0,0,0,0,0,,,
6,23,20,15.9,15,14.2,92.8,0.011261467,91,1.099,44.4,3,150,10,0,0,0,0,0,,,
6,23,21,15.6,15,14.4,92.8,0.011385575,94,1.100,44.4,1,150,10,0,0,0,0,0,,,
6,23,22,15.4,15.3,15.0,92.8,0.011823484,99,1.100,45.3,2,140,10,0,0,0,0,0,,,
6,23,23,15.4,15,14.5,92.9,0.011455592,96,1.102,44.4,2,150,10,0,0,0,0,0,,,
6,23,24,15.4,15,14.5,92.9,0.011455592,96,1.102,44.4,3,150,10,0,0,0,0,0,,,
6,24,1,15.1,14.7,14.2,92.9,0.01122904,96,1.103,43.5,1,120,10,0,0,0,0,0,,,
6,24,2,15.4,14.8,14.2,92.9,0.011221383,94,1.102,43.8,3,100,10,0,0,0,0,0,,,
6,24,3,15.6,15,14.4,92.8,0.011385575,94,1.100,44.4,3,110,10,0,0,0,0,0,,,
6,24,4,15.3,14.8,14.2,92.8,0.011275327,95,1.101,43.8,2,130,10,0,0,0,0,0,,,
6,24,5,15,14.9,14.6,92.8,0.011516468,99,1.102,44.1,3,80,10,0,0,0,0,0,,,
6,24,6,15,14.9,14.6,92.8,0.011516468,99,1.102,44.1,2,70,10,0,0,0,0,0,,,
6,24,7,14.8,14.8,14.5,92.8,0.011482231,100,1.103,43.8,1,60,10,0,0,0,0,0,,,
6,24,8,15,14.6,14.1,92.8,0.011166827,96,1.102,43.2,3,60,10,143,58,10,18,48,,,
6,24,9,15.1,15,14.7,92.8,0.011592545,99,1.101,44.4,3,70,10,400,164,29,40,135,,,
6,24,10,15.6,14.7,13.9,92.9,0.011022309,91,1.101,43.5,4,70,10,615,252,44,51,208,,,
6,24,11,16.5,15,13.9,92.9,0.011000669,86,1.098,44.3,3,60,10,775,318,56,58,262,,,
6,24,12,17,15.4,14.3,92.9,0.011267256,85,1.096,45.5,3,40,10,867,356,62,62,293,,,
6,24,13,18.2,15.2,13.2,92.8,0.010547177,74,1.091,44.9,2,70,10,886,363,64,65,300,,,
6,24,14,19.8,16.7,14.8,92.8,0.011712096,74,1.083,49.5,3,20,6,831,575,428,468,147,,,
6,24,15,20,16.7,14.7,92.7,0.011643599,73,1.082,49.5,2,150,6,705,488,363,455,125,,,
6,24,16,20.9,17,14.7,92.7,0.011649668,69,1.078,50.5,5,120,6,516,357,266,410,92,,,
6,24,17,19.6,17.3,15.9,92.7,0.012571742,81,1.081,51.5,4,140,5,278,206,166,334,40,,,
6,24,18,18,16.5,15.5,92.7,0.012221957,87,1.088,49.0,4,150,4,39,30,25,63,5,,,
6,24,19,16,15.4,14.8,92.7,0.011707337,94,1.096,45.6,5,150,10,0,0,0,0,0,,,
6,24,20,15.5,15.1,14.6,92.8,0.011544843,96,1.100,44.7,3,170,10,0,0,0,0,0,,,
6,24,21,15.4,15.2,14.8,92.8,0.011704625,98,1.100,45.0,2,100,10,0,0,0,0,0,,,
